,pron,words
10085,/ˈlunətɪk/,lu·na·tic
10086,/lʌntʃ/,lunch
10087,/ˈlʌntʃən/,lunch·eon
10088,/ˈlʌntʃtaɪm/,lunch·time
10089,/lʌŋ/,lung
10090,/lʌndʒ/,lunge
10091,/lɚtʃ/,lurch
10092,/lʊr/,lure
10093,/ˈlʊrɪd/,lu·rid
10094,/lɚk/,lurk
10095,/ˈlʌʃəs/,lus·cious
10096,/lʌʃ/,lush
10097,/lʌst/,lust
10098,/ˈlʌstɚ/,lus·ter
10099,/ˈlʌstrəs/,lustrous
10100,/ˈlʌsti/,lust·y
10101,/ˈluθərən/,Lu·ther·an
10102,"/lʌgˈʒʊriənt, lʌkˈʃʊ-/",lux·u·ri·ant
10103,"/lʌgˈʒʊriˌeɪt, lʌkˈʃʊ-/",lux·u·ri·ate
10104,"/lʌgˈʒʊriəs, lʌkˈʃʊ-/",lux·u·ri·ous
10105,"/ˈlʌkʃəri, ˈlʌgʒəri/",lux·u·ry
10106,/ˈlaɪkrə/,Ly·cra
10107,/ˈlaɪ-ɪŋ/,ly·ing
10108,/lɪmf/,lymph
10109,/lɪmˈfætɪk/,lymphatic
10110,/lɪntʃ/,lynch
10111,/ˈlɪntʃˌpɪn/,lynch·pin
10112,/ˈlɪrɪk/,lyr·ic
10113,/ˈlɪrɪkəl/,lyr·i·cal
10114,/ˈlɪrəsɪst/,lyr·i·cist
10115,"/ma, mɔ/",ma
10116,/mæm/,am
10117,/mæk/,Mac
10118,"/məˈkabrə, məˈkab/",ma·ca·bre
10119,/ˌmækəˈdeɪmiə/,mac·a·da·mi·a
10120,/ˌmækəˈroʊni/,mac·a·ro·ni
10121,/meɪs/,Mace
10122,"/məˈʃɛti, -ˈtʃɛ-/",ma·che·te
10123,/məˈʃin/,ma·chine
10124,/məˈʃinəri/,ma·chin·er·y
10125,/məˈʃinɪst/,ma·chin·ist
10126,/ˈmatʃoʊ/,ma·cho
10127,/ˈmækərəl/,mack·er·el
10128,/ˈmækrəˌkazəm/,mac·ro·cos·m
10129,/mæd/,mad
10130,/ˈmædəm/,mad·am
10131,"/ˈmædn-ɪŋ, ˈmædnɪŋ/",mad·den·ing
10132,/meɪd/,made
10133,/ˈmædhaʊs/,mad·house
10134,/ˈmædli/,mad·ly
10135,"/ˈmædmæn, -mən/",mad·man
10136,"/-mɛn, -mən/",madmen
10137,/ˈmædnɪs/,mad·ness
10138,/məˈdanə/,Ma·don·na
10139,/ˈmeɪlstrəm/,mael·strom
10140,/ˈmaɪstroʊ/,mae·stro
10141,/ˈmafiə/,Ma·fi·a
10142,"/ˌmægəˈzin, ˈmægəˌzin/",mag·a·zine
10143,/məˈdʒɛntə/,ma·gen·ta
10144,/ˈmægət/,mag·got
10145,/ˈmædʒɪk/,mag·ic
10146,/ˈmædʒɪkəl/,mag·i·cal
10147,/məˈdʒɪʃən/,ma·gi·cian
10148,"/ˈmædʒɪˌstreɪt, -strɪt/",ma·gis·trate
10149,/ˈmægmə/,mag·ma
10150,/ˌmægnə ˈkartə/,Car·ta
10151,/mægˈnænəməs/,mag·nan·i·mous
10152,/ˌmægnəˈnɪməti/,magnanimity
10153,"/ˈmægneɪt, -nɪt/",mag·nate
10154,"/mægˈniziəm, -ʒəm/",mag·ne·si·um
10155,/ˈmægnɪt/,mag·net
10156,/mægˈnɛtɪk/,mag·net·ic
10157,/ˈmægnəˌtɪzəm/,mag·net·ism
10158,/ˈmægnəˌtaɪz/,mag·net·ize
10159,/mægˈnɪfəsənt/,mag·nif·i·cent
10160,/ˈmægnəˌfaɪ/,mag·ni·fy
10161,/ˌmægnəfəˈkeɪʃən/,magnification
10162,/ˈmægnəˌtud/,mag·ni·tude
10163,/mægˈnoʊlyə/,mag·no·lia
10164,/ˈmægpaɪ/,mag·pie
10165,/məˈhagəni/,ma·hog·a·ny
10166,/meɪd/,maid
10167,/ˈmeɪdn/,maid·en
10168,/meɪl/,mail
10169,/ˈmeɪlbaks/,mail·box
10170,/ˈmeɪlɪŋ/,mail·ing
10171,"/ˈmeɪlmæn, -mən/",mail·man
10172,"/-mɛn, -mən/",mailmen
10173,/meɪm/,maim
10174,/meɪn/,main
10175,/ˈmeɪnfreɪm/,main·frame
10176,"/ˈmeɪnlænd, -lənd/",main·land
10177,/ˈmeɪnli/,main·ly
10178,/ˈmeɪnsteɪ/,main·stay
10179,/ˈmeɪnstrim/,main·stream
10180,/meɪnˈteɪn/,main·tain
10181,/ˈmeɪntn-əns/,main·te·nance
10182,/məˈdʒɛstɪk/,ma·jes·tic
10183,/ˈmædʒəsti/,maj·es·ty
10184,/ˈmeɪdʒɚ/,ma·jor
10185,"/məˈdʒɔrəti, -ˈdʒar-/",ma·jor·i·ty
10186,/ˈmeɪdʒɚli/,ma·jor·ly
10187,/meɪk/,make
10188,/meɪd/,made
10189,/ˈmeɪkɚ/,mak·er
10190,/ˈmeɪkˌʃɪft/,make·shift
10191,/ˈmeɪk-ʌp/,make·up
10192,/ˈmeɪkɪŋ/,mak·ing
10193,/ˈmælədi/,mal·a·dy
10194,/mæˈleɪz/,mal·aise
10195,/məˈlɛriə/,ma·lar·i·a
10196,/meɪl/,male
10197,/ˌmæləˈdɪkʃən/,mal·e·dic·tion
10198,/məˈlɛvələnt/,ma·lev·o·lent
10199,/mælˈfʌŋkʃən/,mal·func·tion
10200,/ˈmælɪs/,mal·ice
10201,/məˈlɪʃəs/,ma·li·cious
10202,/məˈlaɪn/,ma·lign
10203,/məˈlɪgnənt/,ma·lig·nant
10204,/mɔl/,mall
10205,/ˈmælɚd/,mal·lard
10206,/ˈmæliəbəl/,mal·le·a·ble
10207,/ˈmælɪt/,mal·let
10208,"/ˌmælˈnɚɪʃt, -ˈnʌrɪʃt/",mal·nour·ished
10209,/ˌmælnuˈtrɪʃən/,mal·nu·tri·tion
10210,/ˌmælˈpræktɪs/,mal·prac·tice
10211,/mɔlt/,malt
10212,/ˈmɔltɪd/,malt·ed
10213,/mælˈtrit/,mal·treat
10214,/ˈmamə/,ma·ma
10215,/ˈmæməl/,mam·mal
10216,/ˈmæməri ˌglænd/,gland
10217,/ˈmæməˌgræm/,mam·mo·gram
10218,/ˈmæməθ/,mam·moth
10219,/mæn/,man
10220,/mɛn/,men
10221,/ˈmænəkəl/,man·a·cle
10222,/ˈmænɪdʒ/,man·age
10223,/ˈmænɪdʒəbəl/,man·age·a·ble
10224,/ˈmænɪdʒmənt/,man·age·ment
10225,/ˈmænɪdʒɚ/,man·ag·er
10226,/ˌmænəˈdʒɪriəl/,man·a·ge·ri·al
10227,/ˈmændərɪn/,Man·da·rin
10228,/ˈmændeɪt/,man·date
10229,/ˈmændəˌtɔri/,man·da·to·ry
10230,/meɪn/,mane
10231,/məˈnuvɚ/,ma·neu·ver
10232,/məˈnuvərəbəl/,ma·neu·ver·a·ble
10233,/ˈmeɪndʒɚ/,man·ger
10234,/ˈmæŋgəl/,man·gle
10235,/ˈmæŋgoʊ/,man·go
10236,/ˈmæŋgroʊv/,man·grove
10237,/ˈmeɪndʒi/,mang·y
10238,/ˈmænˌhændl/,man·han·dle
10239,/ˈmænhoʊl/,man·hole
10240,/ˈmænhʊd/,man·hood
10241,/ˈmænhʌnt/,man·hunt
10242,/ˈmeɪniə/,ma·ni·a
10243,/ˈmeɪniˌæk/,ma·ni·ac
10244,/məˈnaɪəkəl/,ma·ni·a·cal
10245,/ˈmænɪk/,man·ic
10246,/ˈmænɪˌkyʊr/,man·i·cure
10247,/ˈmænəˌfɛst/,man·i·fest
10248,/ˌmænəfəˈsteɪʃən/,man·i·fes·ta·tion
10249,/ˌmænəˈfɛstoʊ/,man·i·fes·to
10250,/ˈmænəˌfoʊld/,man·i·fold
10251,/məˈnɪlə/,ma·nil·a
10252,/məˈnɪpyəˌleɪt/,ma·nip·u·late
10253,/məˌnɪpyəˈleɪʃən/,manipulation
10254,/məˈnɪpyələtɪv/,ma·nip·u·la·tive
10255,/məˈnɪpyəˌleɪtɚ/,manipulator
10256,/ˌmænˈkaɪnd/,man·kind
10257,/ˈmænli/,man·ly
10258,/mænd/,manned
10259,/ˈmænəkən/,man·ne·quin
10260,/ˈmænɚ/,man·ner
10261,/ˈmænɚd/,man·nered
10262,/ˈmænəˌrɪzəm/,man·ner·ism
10263,/ˈmænɪʃ/,man·nish
10264,/ˈmænɚ/,man·or
10265,/ˈmænˌpaʊɚ/,man·pow·er
10266,/ˈmænʃən/,man·sion
10267,/ˈmænˌslɔtɚ/,man·slaugh·ter
10268,/ˈmæntl/,man·tel
10269,/ˈmæntlˌpis/,man·tel·piece
10270,/ˈmæntl/,man·tle
10271,/ˈmantrə/,man·tra
10272,/ˈmænyuəl/,man·u·al
10273,/ˌmænyəˈfæktʃɚ/,man·u·fac·ture
10274,/ˌmænyəˈfæktʃərɚ/,man·u·fac·tur·er
10275,/ˌmænyəˈfæktʃərɪŋ/,man·u·fac·tur·ing
10276,/məˈnʊr/,ma·nure
10277,/ˈmænyəˌskrɪpt/,man·u·script
10278,/ˈmɛni/,man·y
10279,/mæp/,map
10280,/ˈmeɪpəl/,ma·ple
10281,/mar/,mar
10282,/ˈmærəˌθan/,mar·a·thon
10283,/məˈrɔdɪŋ/,ma·raud·ing
10284,/ˈmarbəl/,mar·ble
10285,/martʃ/,March
10286,/ˈmardi ˌgra/,Gras
10287,/mɛr/,mare
10288,/ˈmardʒərɪn/,mar·ga·rine
10289,/ˈmardʒɪn/,mar·gin
10290,/ˈmardʒənl/,mar·gin·al
10291,/ˌmærəˈwanə/,mar·i·jua·na
10292,/məˈrinə/,ma·ri·na
10293,/ˈmærəˌneɪt/,mar·i·nate
10294,"/ˌmærəˈneɪd, ˈmærəˌneɪd/",mar·i·nade
10295,/məˈrin/,ma·rine
10296,/ˈmærənɚ/,mar·i·ner
10297,/məˈrinz/,Ma·rines
10298,/ˌmæriəˈnɛt/,mar·i·o·nette
10299,/ˈmærətl/,mar·i·tal
10300,/ˈmærəˌtaɪm/,mar·i·time
10301,/mark/,mark
10302,/ˈmarkdaʊn/,mark·down
10303,/markt/,marked
10304,/ˈmarkɪdli/,markedly
10305,/ˈmarkɚ/,mark·er
10306,/ˈmarkɪt/,mar·ket
10307,/ˈmarkɪtəbəl/,mar·ket·a·ble
10308,/ˌmarkɪtəˈbɪləti/,marketability
10309,/ˈmarkɪtɪŋ/,mar·ket·ing
10310,/ˈmarkɪtˌpleɪs/,mar·ket·place
10311,/ˈmarkɪŋ/,mark·ing
10312,/ˈmarksmən/,marks·man
10313,/-mən/,marksmen
10314,/ˈmark-ʌp/,mark·up
10315,/ˈmarməˌleɪd/,mar·ma·lade
10316,/məˈrun/,ma·roon
10317,/məˈrund/,ma·rooned
10318,/marˈki/,mar·quee
10319,/ˈmærɪdʒ/,mar·riage
10320,/ˈmærid/,mar·ried
10321,/ˈmæroʊ/,mar·row
10322,/ˈmæri/,mar·ry
10323,/marz/,Mars
10324,/marʃ/,marsh
10325,/ˈmarʃəl/,mar·shal
10326,/ˈmarʃˌmɛloʊ/,marsh·mal·low
10327,/marˈsupiəl/,mar·su·pi·al
10328,/mart/,Mart
10329,/ˈmarʃəl/,mar·tial
10330,/ˈmarʃən/,Mar·tian
10331,/ˈmartɚ/,mar·tyr
10332,/ˈmarvəl/,mar·vel
10333,/ˈmarvələs/,mar·vel·ous
10334,/ˈmarkˌsɪzəm/,Marx·is·m
10335,/mæˈskærə/,mas·car·a
10336,/ˈmæskat/,mas·cot
10337,/ˈmæskyəlɪn/,mas·cu·line
10338,/ˌmæskyəˈlɪnəti/,mas·cu·lin·i·ty
10339,/mæʃ/,mash
10340,/mæsk/,mask
10341,/mæskt/,masked
10342,/ˈmæsəˌkɪzəm/,mas·och·ism
10343,/ˌmæsəˈkɪstɪk/,masochistic
10344,/ˈmeɪsən/,ma·son
10345,/ˈmeɪsənri/,ma·son·ry
10346,/ˌmæskəˈreɪd/,mas·quer·ade
10347,/mæs/,mass
10348,/ˈmæsəkɚ/,mas·sa·cre
10349,"/məˈsaʒ, -ˈsadʒ/",mas·sage
10350,"/mæˈsɚ, mə-/",mas·seur
10351,"/mæˈsuz, mə-/",mas·seuse
10352,/ˈmæsɪv/,mas·sive
10353,/mæst/,mast
10354,/ˈmæstɚ/,mas·ter
10355,/ˈmæstɚfəl/,mas·ter·ful
10356,/ˈmæstɚˌmaɪnd/,mas·ter·mind
10357,/ˈmæstɚˌpis/,mas·ter·piece
10358,/ˈmæstəri/,mas·ter·y
10359,/ˈmæstɚˌbeɪt/,mas·tur·bate
10360,/ˌmæstɚˈbeɪʃən/,masturbation
10361,/mæt/,mat
10362,/ˈmætəˌdɔr/,mat·a·dor
10363,/mætʃ/,match
10364,/ˈmætʃbʊk/,match·book
10365,/ˈmætʃbaks/,match·box
10366,/ˈmætʃɪŋ/,match·ing
10367,/ˈmætʃlɪs/,match·less
10368,/ˈmætʃˌmeɪkɚ/,match·mak·er
10369,/meɪt/,mate
10370,/məˈtɪriəl/,ma·te·ri·al
10371,/məˈtɪriəˌlɪzəm/,ma·te·ri·al·ism
10372,/məˌtɪriəˈlɪstɪk/,materialistic
10373,/məˈtɚnl/,ma·ter·nal
10374,/məˈtɚnəti/,ma·ter·ni·ty
10375,/mæθ/,math
10376,"/mæθˈmætɪkəl, ˌmæθə-/",math·e·mat·i·cal
10377,/ˌmæθməˈtɪʃən/,math·e·ma·ti·cian
10378,"/ˌmæθˈmætɪks, ˌmæθə-/",math·e·mat·ics
10379,/ˈmeɪtriˌark/,ma·tri·arch
10380,/ˌmeɪtriˈarkəl/,matriarchal
10381,/məˈtrɪkyəˌleɪt/,ma·tric·u·late
10382,/məˌtrɪkyəˈleɪʃən/,matriculation
10383,/ˌmætrəˈlɪniəl/,mat·ri·lin·e·al
10384,/ˈmætrəˌmoʊni/,mat·ri·mo·ny
10385,/ˌmætrəˈmoʊniəl/,matrimonial
10386,/ˈmeɪtrɪks/,ma·trix
10387,/-trəsiz/,matrices
10388,/ˈmeɪtrən/,ma·tron
10389,/ˈmeɪtrənli/,ma·tron·ly
10390,/mæt/,matte
10391,/ˈmætɪd/,mat·ted
10392,/ˈmætɚ/,mat·ter
10393,/ˈmætrɪs/,mat·tress
10394,"/məˈtʃʊr, məˈtʊr/",ma·ture
10395,"/məˈtʃʊrəti, -ˈtʊr-/",ma·tur·i·ty
10396,/ˈmɔdlɪn/,maud·lin
10397,/mɔl/,maul
10398,"/ˌmɔsəˈliəm, -zə-/",mau·so·le·um
10399,/moʊv/,mauve
10400,/ˈmævərɪk/,mav·er·ick
10401,/ˈmɔkɪʃ/,mawk·ish
10402,/mæks/,max
10403,/ˈmæksɪm/,max·im
10404,/ˈmæksəˌmaɪz/,max·i·mize
10405,/ˈmæksəməm/,max·i·mum
10406,/meɪ/,May
10407,/ˈmeɪbi/,may·be
10408,/ˈmeɪdeɪ/,may·day
10409,/ˈmeɪhɛm/,may·hem
10410,/ˈmeɪoʊ/,may·o
10411,/ˈmeɪəˌneɪz/,may·on·naise
10412,"/ˈmeɪɚ, mɛr/",may·or
10413,/meɪz/,maze
10414,/ˈɛmkæt/,MCAT
10415,/məˈkɔɪ/,Mc·Coy
10416,/mi/,me
10417,/ˈmɛdoʊ/,mead·ow
10418,/ˈmigɚ/,mea·ger
10419,/mil/,meal
10420,/ˈmiltaɪm/,meal·time
10421,/min/,mean
10422,/mɛnt/,meant
10423,/miˈændɚ/,me·an·der
10424,/ˈminɪŋ/,mean·ing
10425,/ˈminɪŋfəl/,mean·ing·ful
10426,/ˈminɪŋlɪs/,mean·ing·less
10427,/mɛnt/,meant
10428,/ˈmintaɪm/,mean·time
10429,/ˈminwaɪl/,mean·while
10430,/ˈmizəlz/,mea·sles
10431,/ˈmizli/,mea·sly
10432,/ˈmɛʒərəbəl/,meas·ur·a·ble
10433,/ˈmɛʒɚ/,meas·ure
10434,/ˈmɛʒɚmənt/,meas·ure·ment
10435,/mit/,meat
10436,/ˈmitbɔl/,meat·ball
10437,/ˈmitloʊf/,meat·loaf
10438,/ˈmiti/,meat·y
10439,/ˈmɛkə/,mec·ca
10440,/mɪˈkænɪk/,me·chan·ic
10441,/mɪˈkænɪkəl/,me·chan·i·cal
10442,/ˈmɛkəˌnɪzəm/,mech·a·nism
10443,/ˈmɛkəˌnaɪzd/,mech·a·nized
10444,/ˈmɛdl/,med·al
10445,/ˈmɛdl-ɪst/,med·al·ist
10446,/məˈdælyən/,me·dal·lion
10447,/ˈmɛdl/,med·dle
10448,/ˈmidiə/,me·di·a
10449,/ˈmidiən/,me·di·an
10450,/ˈmidiˌeɪt/,me·di·ate
10451,/ˌmidiˈeɪʃən/,mediation
10452,/ˈmidiˌeɪtɚ/,me·di·a·tor
10453,/ˈmɛdɪˌkeɪd/,Med·i·caid
10454,/ˈmɛdɪkəl/,med·i·cal
10455,/ˈmɛdɪˌkɛr/,Med·i·care
10456,/ˈmɛdɪˌkeɪtɪd/,med·i·cat·ed
10457,/ˌmɛdɪˈkeɪʃən/,med·i·ca·tion
10458,/məˈdɪsənəl/,me·dic·i·nal
10459,/ˈmɛdəsən/,med·i·cine
10460,/ˌmidiˈoʊkɚ/,me·di·o·cre
10461,/ˌmidiˈakrəti/,mediocrity
10462,/ˈmɛdəˌteɪt/,med·i·tate
10463,/ˌmɛdəˈteɪʃən/,meditation
10464,/ˈmɛdəˌteɪtɪv/,med·i·ta·tive
10465,/ˌmɛdɪtəˈreɪniən/,Med·i·ter·ra·ne·an
10466,/ˈmidiəm/,me·di·um
10467,/ˈmidiə/,media
10468,/ˈmɛdli/,med·ley
10469,/ˈmɛd skul/,medschool
10470,/məˌdʌlə ablɔŋˈgatə/,ob·lon·ga·ta
10471,/mik/,meek
10472,/mit/,meet
10473,/mɛt/,met
10474,/ˈmitɪŋ/,meet·ing
10475,/ˈmɛgə/,meg·a
10476,/ˈmɛgəˌbaɪt/,meg·a·byte
10477,/ˌmɛgəloʊˈmeɪniə/,meg·a·lo·ma·ni·a
10478,/ˌmɛgəloʊˈmeɪniˌæk/,megalomaniac
10479,/ˈmɛgəˌfoʊn/,meg·a·phone
10480,/ˈmɛgəˌtʌn/,meg·a·ton
10481,/maɪˈoʊsɪs/,mei·o·sis
10482,/ˈmɛlənˌkali/,mel·an·chol·y
10483,/ˈmɛlənɪn/,mel·a·nin
10484,/mɛld/,meld
10485,/ˈmɛloʊ/,mel·low
10486,/məˈladɪk/,me·lod·ic
10487,/məˈloʊdiəs/,me·lo·di·ous
10488,/ˈmɛləˌdramə/,mel·o·dra·ma
10489,/ˌmɛlədrəˈmætɪk/,mel·o·dra·mat·ic
10490,/ˈmɛlədi/,mel·o·dy
10491,/ˈmɛlən/,mel·on
10492,/mɛlt/,melt
10493,/ˈmɛltdaʊn/,melt·down
10494,/ˈmɛmbɚ/,mem·ber
10495,/ˈmɛmbɚˌʃɪp/,mem·ber·ship
10496,/məˈmɛntoʊ/,me·men·to
10497,/ˈmɛmoʊ/,mem·o
10498,/ˈmɛmwarz/,mem·oirs
10499,"/ˌmɛmərəˈbɪliə, -ˈbil-/",mem·o·ra·bil·i·a
10500,/ˈmɛmrəbəl/,mem·ora·ble
10501,/ˌmɛməˈrændəm/,mem·o·ran·dum
10502,/-ˈrændə/,memoranda
10503,/məˈmɔriəl/,me·mo·ri·al
10504,/ˈmɛməˌraɪz/,mem·o·rize
10505,"/ˈmɛmri, -məri/",mem·o·ry
10506,/mɛn/,men
10507,/ˈmɛnɪs/,men·ace
10508,/ˈmɛnɪsɪŋ/,men·ac·ing
10509,"/məˈnædʒəri, -ʒə-/",me·nag·er·ie
10510,/mɛnd/,mend
10511,/mɛnˈdeɪʃəs/,men·da·cious
10512,/ˌmɛndɪkənt ˈɔrdɚ/,or·der
10513,"/ˈminiəl, -nyəl/",me·ni·al
10514,/məˈnɪndʒiz/,me·nin·ges
10515,/ˈmɛnəˌpɔz/,men·o·pause
10516,/məˈnɔrə/,me·no·rah
10517,"/ˈmɛnstruˌeɪt, -streɪt/",men·stru·ate
10518,"/ˌmɛnstruˈeɪʃən, mɛnˈstreɪʃən/",menstruation
10519,/ˈmɛntəl/,men·tal
10520,/mɛnˈtæləti/,men·tal·i·ty
10521,"/ˈmɛnθɔl, -θal/",men·thol
10522,/ˈmɛnʃən/,men·tion
10523,"/ˈmɛntɔr, -tɚ/",men·tor
10524,/ˈmɛntərɪŋ/,men·tor·ing
10525,/ˈmɛnyu/,men·u
10526,/miˈaʊ/,me·ow
10527,/ˈmɚkəntilˌɪzəm/,mer·can·til·ism
10528,/ˈmɚsəˌnɛri/,mer·ce·nar·y
10529,"/ˈmɚtʃənˌdaɪz, -ˌdaɪs/",mer·chan·dise
10530,/ˈmɚtʃənt/,mer·chant
10531,/ˈmɚsɪfəl/,mer·ci·ful
10532,/ˈmɚsɪfli/,mer·ci·ful·ly
10533,/mɚˈkyʊriəl/,mer·cu·ri·al
10534,/ˈmɚkyəri/,Mer·cu·ry
10535,/ˈmɚsi/,mer·cy
10536,/mɪr/,mere
10537,/ˈmɪrli/,mere·ly
10538,/mɚdʒ/,merge
10539,/ˈmɚdʒɚ/,merg·er
10540,/məˈrɪdiən/,me·rid·i·an
10541,/məˈræŋ/,me·ringue
10542,/ˈmɛrɪt/,mer·it
10543,/ˌmɛrəˈtɔriəs/,mer·i·to·ri·ous
10544,/ˈmɚmeɪd/,mer·maid
10545,/ˈmɛri/,mer·ry
10546,/mɛʃ/,mesh
10547,/ˈmɛzməˌraɪz/,mes·mer·ize
10548,/ˈmɛzəˌsfɪr/,mes·o·sphere
10549,/ˌmɛzəˈzoʊɪk/,Mes·o·zo·ic
10550,/mɛs/,mess
10551,/ˈmɛsɪdʒ/,mes·sage
10552,/ˈmɛsəndʒɚ/,mes·sen·ger
10553,/məˈsaɪə/,mes·si·ah
10554,/ˈmɛsi/,mess·y
10555,/mɛt/,met
10556,/məˈtæbəˌlɪzəm/,me·tab·o·lism
10557,/ˌmɛtəˈbalɪk/,metabolic
10558,/ˈmɛtl/,met·al
10559,/məˈtælɪk/,me·tal·lic
10560,/ˈmɛtlˌɚdʒi/,met·al·lur·gy
10561,/ˌmɛtlˈɚdʒɪkəl/,metallurgical
10562,/ˌmɛtəˈmɔrˌfɪzəm/,met·a·mor·phism
10563,/ˌmɛtəˈmɔrfəsɪs/,met·a·mor·pho·sis
10564,/-siz/,metamorphoses
10565,/ˈmɛtəˌfɔr/,met·a·phor
10566,/ˌmɛtəˈfɔrɪkəl/,metaphorical
10567,/ˌmɛtəˈfɪzɪkəl/,met·a·phys·i·cal
10568,/mit/,mete
10569,/ˈmitiɚ/,me·te·or
10570,"/ˌmitiˈɔrɪk, -ˈar-/",me·te·or·ic
10571,/ˈmitiəˌraɪt/,me·te·or·ite
10572,/ˈmitiəˌrɔɪd/,me·te·o·roid
10573,/ˌmitiəˈralədʒi/,me·te·or·ol·o·gy
10574,/ˈmitɚ/,meter
10575,/ˈmɛθəˌdoʊn/,meth·a·done
10576,/ˈmɛθeɪn/,meth·ane
10577,/ˈmɛθəd/,meth·od
10578,/məˈθadɪkəl/,me·thod·i·cal
10579,/ˈmɛθədɪst/,Meth·od·ist
10580,/ˌmɛθəˈdalədʒi/,meth·od·ol·o·gy
10581,/ˌmɛθədəˈladʒɪkəl/,methodological
10582,/məˈtɪkyələs/,me·tic·u·lous
10583,/ˈmɛtrɪk/,met·ric
10584,/ˈmɛtroʊ/,met·ro
10585,/məˈtrapəlɪs/,me·trop·o·lis
10586,/ˈmɛtl/,met·tle
10587,/ˈmɛksɪkən/,Mex·i·can
10588,"/ˈmɛzəˌnin, ˌmɛzəˈnin/",mez·za·nine
10589,/ˈmaɪkə/,mi·ca
10590,/maɪs/,mice
10591,/ˈmaɪkroʊb/,mi·crobe
10592,/ˌmaɪkroʊbaɪˈalədʒi/,mi·cro·bi·ol·o·gy
10593,/ˈmaɪkroʊˌbruəri/,mi·cro·brew·er·y
10594,/ˈmaɪkroʊˌtʃɪp/,mi·cro·chip
10595,/ˈmaɪkroʊˌklaɪmɪt/,mi·cro·cli·mate
10596,/ˈmaɪkrəˌkazəm/,mi·cro·cosm
10597,/ˈmaɪkroʊˌfiʃ/,mi·cro·fiche
10598,/ˈmaɪkrəˌfɪlm/,mi·cro·film
10599,/ˌmaɪkroʊˈɔrgəˌnɪzəm/,mi·cro·or·ga·nism
10600,/ˈmaɪkrəˌfoʊn/,mi·cro·phone
10601,/ˌmaɪkroʊˈprasɛsɚ/,mi·cro·proc·es·sor
10602,/ˈmaɪkrəˌskoʊp/,mi·cro·scope
10603,/ˌmaɪkrəˈskapɪk/,mi·cro·scop·ic
10604,/ˈmaɪkrəˌweɪv/,mi·cro·wave
10605,/ˌmɪdˈɛr/,mid·air
10606,/ˈmɪd-deɪ/,mid·day
10607,/ˈmɪdl/,mid·dle
10608,/ˈmɪdlˌmæn/,mid·dle·man
10609,/-ˌmɛn/,middlemen
10610,/ˈmɪdʒɪt/,midg·et
10611,/ˌmɪdlaɪf ˈkraɪsɪs/,cri·sis
10612,/ˈmɪdnaɪt/,mid·night
10613,/ˈmɪdrɪf/,mid·riff
10614,/mɪdst/,midst
10615,/ˈmɪdtɚm/,mid·term
10616,/ˌmɪdˈweɪ/,mid·way
10617,/ˌmɪdˈwik/,mid·week
10618,/ˌmɪdˈwɛst/,Mid·west
10619,/mɪdˈwɛstɚn/,Midwestern
10620,/ˈmɪdwaɪf/,mid·wife
10621,/-waɪvz/,midwives
10622,/mɪft/,miffed
10623,/maɪt/,might
10624,/ˈmaɪti/,might·y
10625,/ˈmaɪgreɪn/,mi·graine
10626,/ˈmaɪgrənt/,mi·grant
10627,/ˈmaɪgreɪt/,mi·grate
10628,/maɪˈgreɪʃən/,mi·gra·tion
10629,/ˈmaɪgrəˌtɔri/,migratory
10630,/maɪk/,mike
10631,/maɪld/,mild
10632,/ˈmɪldu/,mil·dew
10633,/ˈmaɪldli/,mild·ly
10634,/maɪl/,mile
10635,/ˈmaɪlɪdʒ/,mile·age
10636,/ˈmaɪlstoʊn/,mile·stone
10637,"/milˈyu, mɪlˈyʊ/",mi·lieu
10638,/ˈmɪlətənt/,mil·i·tant
10639,/ˈmɪlɪtəˌrɪzəm/,mil·i·ta·ris·m
10640,/ˌmɪlətəˈrɪstɪk/,militaristic
10641,/ˈmɪləˌtɛri/,mil·i·tar·y
10642,/ˌmɪləˈtɛrəli/,militarily
10643,/məˈlɪʃə/,mi·li·tia
10644,/mɪlk/,milk
10645,/ˈmɪlkmæn/,milk·man
10646,/-mɛn/,milkmen
10647,/ˈmɪlkʃeɪk/,milk·shake
10648,/ˈmɪlki/,milk·y
10649,/mɪl/,mill
10650,/məˈlɛniəm/,mil·len·ni·um
10651,/-niə/,millennia
10652,/ˈmɪləˌgræm/,mil·li·gram
10653,/ˈmɪləˌlitɚ/,mil·li·li·ter
10654,/ˈmɪləˌmitɚ/,mil·li·me·ter
10655,/ˈmɪlyən/,mil·lion
10656,/ˈmɪlyənθ/,millionth
10657,/ˌmɪlyəˈnɛr/,mil·lion·aire
10658,/maɪm/,mime
10659,/ˈmɪmɪk/,mim·ic
10660,/mɪns/,mince
10661,/ˈmɪnsmit/,mince·meat
10662,/maɪnd/,mind
10663,/ˈmaɪndfəl/,mind·ful
10664,/ˈmaɪndlɪs/,mind·less
10665,/ˈmaɪndsɛt/,mind·set
10666,/maɪn/,mine
10667,/ˈmaɪnfild/,mine·field
10668,/ˈmaɪnɚ/,min·er
10669,/ˈmɪnərəl/,min·er·al
10670,/ˈmɪŋgəl/,min·gle
10671,/mɪni/,mini-
10672,"/ˈmɪniətʃɚ, ˈmɪnɪtʃɚ/",min·i·a·ture
10673,/ˈmɪnəməl/,min·i·mal
10674,/ˈmɪnəˌmaɪz/,min·i·mize
